model_key,framing,condition,family,sample_id,scalar,extraction_status,thinking_length
haiku,first_person,vibe_mercury_retrograde,chaotic_life,1,5.5,clean,1457
haiku,first_person,vibe_mercury_retrograde,chaotic_life,2,,no_scalar_found,1699
haiku,first_person,vibe_mercury_retrograde,chaotic_life,6,5.5,clean,1461
haiku,first_person,vibe_mercury_retrograde,chaotic_life,3,4.5,clean,1830
haiku,first_person,vibe_mercury_retrograde,chaotic_life,5,5.5,clean,2162
haiku,first_person,vibe_mercury_retrograde,chaotic_life,4,5.5,clean,2222
haiku,first_person,vibe_mercury_retrograde,chaotic_life,8,4.5,clean,1662
haiku,first_person,vibe_mercury_retrograde,chaotic_life,7,4.0,clean,1982
haiku,first_person,vibe_mercury_retrograde,chaotic_life,10,4.0,clean,1830
haiku,first_person,vibe_mercury_retrograde,chaotic_life,9,5.5,clean,1731
haiku,first_person,vibe_mercury_retrograde,chaotic_life,11,4.5,clean,1652
haiku,first_person,vibe_mercury_retrograde,chaotic_life,13,5.5,clean,1649
haiku,first_person,vibe_mercury_retrograde,chaotic_life,12,5.5,clean,2109
haiku,first_person,vibe_mercury_retrograde,chaotic_life,14,5.0,clean,2119
haiku,first_person,vibe_mercury_retrograde,chaotic_life,15,5.5,clean,1823
haiku,first_person,vibe_mercury_retrograde,chaotic_life,17,5.0,clean,1785
haiku,first_person,vibe_mercury_retrograde,chaotic_life,18,5.0,clean,1771
haiku,first_person,vibe_mercury_retrograde,chaotic_life,16,6.0,clean,2117
haiku,first_person,vibe_mercury_retrograde,chaotic_life,19,4.5,clean,1486
haiku,first_person,vibe_people_pleaser,personality,0,6.0,clean,2137
haiku,first_person,vibe_people_pleaser,personality,1,5.5,clean,2301
haiku,first_person,vibe_people_pleaser,personality,2,5.0,clean,2138
haiku,first_person,vibe_people_pleaser,personality,3,5.5,clean,2131
haiku,first_person,vibe_people_pleaser,personality,4,5.5,clean,1609
haiku,first_person,vibe_people_pleaser,personality,5,5.5,clean,1559
haiku,first_person,vibe_people_pleaser,personality,6,5.0,clean,1732
haiku,first_person,vibe_people_pleaser,personality,7,5.0,clean,2239
haiku,first_person,vibe_people_pleaser,personality,8,6.0,clean,2260
haiku,first_person,vibe_people_pleaser,personality,10,6.0,clean,1559
haiku,first_person,vibe_people_pleaser,personality,9,5.5,clean,2333
haiku,first_person,vibe_people_pleaser,personality,11,5.5,clean,1574
haiku,first_person,vibe_people_pleaser,personality,12,5.0,clean,1537
haiku,first_person,vibe_people_pleaser,personality,13,5.5,clean,2095
haiku,first_person,vibe_people_pleaser,personality,14,5.0,clean,2151
haiku,first_person,vibe_people_pleaser,personality,16,5.5,clean,1952
haiku,first_person,vibe_people_pleaser,personality,17,,no_scalar_found,1265
haiku,first_person,vibe_people_pleaser,personality,18,5.0,clean,1848
haiku,first_person,vibe_people_pleaser,personality,19,6.0,clean,2020
haiku,first_person,vibe_people_pleaser,personality,15,5.5,clean,1769
haiku,first_person,vibe_perfectionist,personality,0,5.0,clean,2045
haiku,first_person,vibe_perfectionist,personality,1,5.0,clean,1732
haiku,first_person,vibe_perfectionist,personality,2,4.0,clean,1611
haiku,first_person,vibe_perfectionist,personality,3,5.0,clean,1623
haiku,first_person,vibe_perfectionist,personality,5,5.5,clean,1530
haiku,first_person,vibe_perfectionist,personality,4,6.0,clean,2115
haiku,first_person,vibe_perfectionist,personality,8,4.0,clean,1775
haiku,first_person,vibe_perfectionist,personality,7,4.0,clean,1966
haiku,first_person,vibe_perfectionist,personality,6,4.0,clean,2341
haiku,first_person,vibe_perfectionist,personality,9,4.0,clean,1585
haiku,first_person,vibe_perfectionist,personality,10,5.0,clean,2120
haiku,first_person,vibe_perfectionist,personality,13,,no_scalar_found,1209
haiku,first_person,vibe_perfectionist,personality,12,5.0,clean,1792
haiku,first_person,vibe_perfectionist,personality,11,5.0,clean,2220
haiku,first_person,vibe_perfectionist,personality,14,4.0,clean,1650
haiku,first_person,vibe_perfectionist,personality,15,5.0,clean,1453
haiku,first_person,vibe_perfectionist,personality,16,5.0,clean,2119
haiku,first_person,vibe_perfectionist,personality,17,5.5,clean,1763
haiku,first_person,vibe_perfectionist,personality,19,4.0,clean,1346
haiku,first_person,vibe_perfectionist,personality,18,5.0,clean,2042
haiku,first_person,vibe_quantified_self,biohacker,0,5.0,clean,2118
haiku,first_person,vibe_quantified_self,biohacker,1,4.5,clean,2070
haiku,first_person,vibe_quantified_self,biohacker,2,5.5,clean,2204
haiku,first_person,vibe_quantified_self,biohacker,5,4.0,clean,2204
haiku,first_person,vibe_quantified_self,biohacker,3,4.5,clean,2313
haiku,first_person,vibe_quantified_self,biohacker,4,5.0,clean,2382
haiku,first_person,vibe_quantified_self,biohacker,6,4.5,clean,2386
haiku,first_person,vibe_quantified_self,biohacker,8,4.0,clean,2100
haiku,first_person,vibe_quantified_self,biohacker,7,5.0,clean,2303
haiku,first_person,vibe_quantified_self,biohacker,10,4.0,clean,2047
haiku,first_person,vibe_quantified_self,biohacker,9,4.0,clean,2352
haiku,first_person,vibe_quantified_self,biohacker,11,4.5,clean,2287
haiku,first_person,vibe_quantified_self,biohacker,12,4.0,clean,2308
haiku,first_person,vibe_quantified_self,biohacker,13,4.0,clean,2304
haiku,first_person,vibe_quantified_self,biohacker,14,,no_scalar_found,2093
haiku,first_person,vibe_quantified_self,biohacker,15,4.0,clean,2409
haiku,first_person,vibe_quantified_self,biohacker,16,5.0,clean,2340
haiku,first_person,vibe_quantified_self,biohacker,17,4.5,clean,2542
haiku,first_person,vibe_quantified_self,biohacker,18,4.0,clean,1929
haiku,first_person,vibe_quantified_self,biohacker,19,4.0,clean,2014
haiku,first_person,vibe_raw_milk,biohacker,0,,no_scalar_found,2405
haiku,first_person,vibe_raw_milk,biohacker,1,5.5,clean,2233
haiku,first_person,vibe_raw_milk,biohacker,2,6.0,clean,2316
haiku,first_person,vibe_raw_milk,biohacker,3,4.0,clean,2109
haiku,first_person,vibe_raw_milk,biohacker,4,4.5,clean,2065
haiku,first_person,vibe_raw_milk,biohacker,5,4.0,clean,2162
haiku,first_person,vibe_raw_milk,biohacker,7,4.0,clean,2218
haiku,first_person,vibe_raw_milk,biohacker,8,4.0,clean,2183
haiku,first_person,vibe_raw_milk,biohacker,6,,no_scalar_found,2580
haiku,first_person,vibe_raw_milk,biohacker,9,5.0,clean,2266
haiku,first_person,vibe_raw_milk,biohacker,10,4.5,clean,2396
haiku,first_person,vibe_raw_milk,biohacker,12,4.0,clean,2175
haiku,first_person,vibe_raw_milk,biohacker,11,5.0,clean,2182
haiku,first_person,vibe_raw_milk,biohacker,14,4.5,clean,2408
haiku,first_person,vibe_raw_milk,biohacker,13,4.0,clean,2224
haiku,first_person,vibe_raw_milk,biohacker,15,5.0,clean,1889
haiku,first_person,vibe_raw_milk,biohacker,16,4.0,clean,1993
haiku,first_person,vibe_raw_milk,biohacker,18,4.5,clean,1956
haiku,first_person,vibe_raw_milk,biohacker,17,5.0,clean,2251
haiku,first_person,vibe_raw_milk,biohacker,19,4.5,clean,2499
haiku,first_person,vibe_supplements,biohacker,0,5.0,clean,1699
haiku,first_person,vibe_supplements,biohacker,2,5.0,clean,2090
haiku,first_person,vibe_supplements,biohacker,1,4.0,clean,2102
haiku,first_person,vibe_supplements,biohacker,3,5.0,clean,2252
haiku,first_person,vibe_supplements,biohacker,5,5.0,clean,2148
haiku,first_person,vibe_supplements,biohacker,4,4.0,clean,2291
haiku,first_person,vibe_supplements,biohacker,6,5.0,clean,2294
haiku,first_person,vibe_supplements,biohacker,7,4.0,clean,2215
haiku,first_person,vibe_supplements,biohacker,8,5.5,clean,1706
haiku,first_person,vibe_supplements,biohacker,9,4.0,clean,2223
haiku,first_person,vibe_supplements,biohacker,10,5.0,clean,2463
haiku,first_person,vibe_supplements,biohacker,11,5.5,clean,2230
haiku,first_person,vibe_supplements,biohacker,13,4.0,clean,2501
haiku,first_person,vibe_supplements,biohacker,12,4.0,clean,2230
haiku,first_person,vibe_supplements,biohacker,14,4.0,clean,1902
haiku,first_person,vibe_supplements,biohacker,16,4.0,clean,1868
haiku,first_person,vibe_supplements,biohacker,15,5.0,clean,1927
haiku,first_person,vibe_supplements,biohacker,17,5.0,clean,2079
haiku,first_person,vibe_supplements,biohacker,18,6.0,clean,2194
haiku,first_person,vibe_supplements,biohacker,19,4.0,clean,2256
haiku,first_person,vibe_work_stressful,chaotic_life,1,4.5,clean,1655
haiku,first_person,vibe_work_stressful,chaotic_life,2,4.5,clean,1891
haiku,first_person,vibe_work_stressful,chaotic_life,0,5.5,clean,2436
haiku,first_person,vibe_work_stressful,chaotic_life,3,6.0,clean,1598
haiku,first_person,vibe_work_stressful,chaotic_life,7,4.5,clean,2184
haiku,first_person,vibe_work_stressful,chaotic_life,4,6.0,clean,2264
haiku,first_person,vibe_work_stressful,chaotic_life,5,5.0,clean,1904
haiku,first_person,vibe_work_stressful,chaotic_life,6,5.5,clean,2080
haiku,first_person,vibe_work_stressful,chaotic_life,8,5.5,clean,2400
haiku,first_person,vibe_work_stressful,chaotic_life,9,5.5,clean,2105
haiku,first_person,vibe_work_stressful,chaotic_life,11,5.5,clean,1972
haiku,first_person,vibe_work_stressful,chaotic_life,13,5.5,clean,1560
haiku,first_person,vibe_work_stressful,chaotic_life,12,5.0,clean,2043
haiku,first_person,vibe_work_stressful,chaotic_life,10,5.5,clean,2120
haiku,first_person,vibe_work_stressful,chaotic_life,15,4.5,clean,2193
haiku,first_person,vibe_work_stressful,chaotic_life,14,5.0,clean,2174
haiku,first_person,vibe_work_stressful,chaotic_life,17,5.0,clean,2365
haiku,first_person,vibe_work_stressful,chaotic_life,18,6.0,clean,2157
haiku,first_person,vibe_work_stressful,chaotic_life,16,5.5,clean,2381
haiku,first_person,vibe_work_stressful,chaotic_life,19,4.0,clean,2204
haiku,third_person,bare,control,1,4.0,clean,1929
haiku,third_person,bare,control,0,5.0,clean,2008
haiku,third_person,bare,control,2,5.0,clean,2064
haiku,third_person,bare,control,3,5.0,clean,2054
haiku,third_person,bare,control,4,4.5,clean,2048
haiku,third_person,bare,control,5,5.5,clean,2213
haiku,third_person,bare,control,7,6.0,clean,2327
haiku,third_person,bare,control,8,5.0,clean,1750
haiku,third_person,bare,control,9,,no_scalar_found,1731
haiku,third_person,bare,control,10,4.0,clean,2029
haiku,third_person,bare,control,6,5.0,clean,2637
haiku,third_person,bare,control,14,5.0,ambiguous_multiple_numbers,2061
haiku,third_person,bare,control,13,5.5,clean,2284
haiku,third_person,bare,control,11,5.0,clean,2173
haiku,third_person,bare,control,15,5.0,clean,2336
haiku,third_person,bare,control,12,5.0,clean,2058
haiku,third_person,bare,control,16,5.0,clean,2646
haiku,third_person,bare,control,17,5.0,clean,1841
haiku,third_person,bare,control,19,5.0,clean,2006
haiku,third_person,bare,control,18,6.0,clean,2051
haiku,third_person,control_irrelevant,control,0,6.0,clean,2088
haiku,third_person,control_irrelevant,control,2,5.5,clean,1702
haiku,third_person,control_irrelevant,control,3,,no_scalar_found,2060
haiku,third_person,control_irrelevant,control,1,5.0,clean,1931
haiku,third_person,control_irrelevant,control,4,5.0,clean,2229
haiku,third_person,control_irrelevant,control,5,5.0,clean,2083
haiku,third_person,control_irrelevant,control,6,4.0,clean,2181
haiku,third_person,control_irrelevant,control,7,5.0,clean,1924
haiku,third_person,control_irrelevant,control,8,4.0,clean,2293
haiku,third_person,control_irrelevant,control,9,5.0,clean,2256
haiku,third_person,control_irrelevant,control,10,,no_scalar_found,2197
haiku,third_person,control_irrelevant,control,11,5.0,clean,2240
haiku,third_person,control_irrelevant,control,13,5.0,clean,1631
haiku,third_person,control_irrelevant,control,12,,no_scalar_found,2130
haiku,third_person,control_irrelevant,control,16,5.5,clean,1325
haiku,third_person,control_irrelevant,control,14,5.0,clean,1971
haiku,third_person,control_irrelevant,control,15,4.0,clean,1862
haiku,third_person,control_irrelevant,control,17,4.0,ambiguous_multiple_numbers,2030
haiku,third_person,control_irrelevant,control,18,5.0,clean,2143
haiku,third_person,control_irrelevant,control,19,5.5,clean,2304
haiku,third_person,neutral,control,0,5.5,clean,1972
haiku,third_person,neutral,control,1,4.0,clean,2080
haiku,third_person,neutral,control,2,5.0,clean,1569
haiku,third_person,neutral,control,3,5.5,clean,2358
haiku,third_person,neutral,control,6,5.5,clean,2064
haiku,third_person,neutral,control,4,5.0,clean,2343
haiku,third_person,neutral,control,7,5.5,clean,2213
haiku,third_person,neutral,control,5,4.0,clean,1751
haiku,third_person,neutral,control,8,5.0,clean,1782
haiku,third_person,neutral,control,9,5.0,clean,2123
haiku,third_person,neutral,control,10,5.5,clean,2136
haiku,third_person,neutral,control,11,4.0,clean,1766
haiku,third_person,neutral,control,12,4.0,clean,1529
haiku,third_person,neutral,control,14,4.0,clean,1632
haiku,third_person,neutral,control,13,5.0,clean,2188
haiku,third_person,neutral,control,16,3.0,clean,1865
haiku,third_person,neutral,control,17,5.0,clean,1938
haiku,third_person,neutral,control,15,5.5,clean,2357
haiku,third_person,neutral,control,18,6.0,clean,2005
haiku,third_person,neutral,control,19,5.0,clean,1583
haiku,third_person,vibe_astrology_fan,alt_wellness,0,6.0,clean,2030
haiku,third_person,vibe_astrology_fan,alt_wellness,2,5.0,clean,2220
haiku,third_person,vibe_astrology_fan,alt_wellness,1,6.0,clean,2113
haiku,third_person,vibe_astrology_fan,alt_wellness,3,5.0,clean,2127
haiku,third_person,vibe_astrology_fan,alt_wellness,4,4.5,clean,2044
haiku,third_person,vibe_astrology_fan,alt_wellness,5,5.5,clean,1536
haiku,third_person,vibe_astrology_fan,alt_wellness,6,5.5,clean,1674
haiku,third_person,vibe_astrology_fan,alt_wellness,8,5.0,clean,1871
haiku,third_person,vibe_astrology_fan,alt_wellness,7,4.5,clean,1977
haiku,third_person,vibe_astrology_fan,alt_wellness,9,5.5,clean,2172
haiku,third_person,vibe_astrology_fan,alt_wellness,10,6.5,clean,2195
haiku,third_person,vibe_astrology_fan,alt_wellness,11,4.0,clean,2033
haiku,third_person,vibe_astrology_fan,alt_wellness,12,5.5,clean,2178
haiku,third_person,vibe_astrology_fan,alt_wellness,13,5.5,clean,2206
haiku,third_person,vibe_astrology_fan,alt_wellness,14,6.0,clean,2308
haiku,third_person,vibe_astrology_fan,alt_wellness,15,5.5,clean,2039
haiku,third_person,vibe_astrology_fan,alt_wellness,17,4.0,clean,2101
haiku,third_person,vibe_astrology_fan,alt_wellness,16,6.0,ambiguous_multiple_numbers,2330
haiku,third_person,vibe_astrology_fan,alt_wellness,18,6.5,clean,2076
haiku,third_person,vibe_astrology_fan,alt_wellness,19,5.5,clean,1974
haiku,third_person,vibe_ayurveda,alt_wellness,0,5.5,clean,1891
haiku,third_person,vibe_ayurveda,alt_wellness,1,5.0,clean,2138
haiku,third_person,vibe_ayurveda,alt_wellness,3,,no_scalar_found,2192
haiku,third_person,vibe_ayurveda,alt_wellness,2,5.5,clean,2164
haiku,third_person,vibe_ayurveda,alt_wellness,5,4.5,clean,2038
haiku,third_person,vibe_ayurveda,alt_wellness,4,6.0,clean,2261
haiku,third_person,vibe_ayurveda,alt_wellness,6,5.5,clean,1841
haiku,third_person,vibe_ayurveda,alt_wellness,8,,no_scalar_found,2421
haiku,third_person,vibe_ayurveda,alt_wellness,9,5.0,clean,2150
haiku,third_person,vibe_ayurveda,alt_wellness,10,5.5,clean,2217
haiku,third_person,vibe_ayurveda,alt_wellness,7,5.0,clean,1723
haiku,third_person,vibe_ayurveda,alt_wellness,12,4.0,clean,2121
haiku,third_person,vibe_ayurveda,alt_wellness,11,4.0,clean,2362
haiku,third_person,vibe_ayurveda,alt_wellness,14,5.0,clean,1712
haiku,third_person,vibe_ayurveda,alt_wellness,13,4.0,clean,2004
haiku,third_person,vibe_ayurveda,alt_wellness,15,5.0,clean,1895
haiku,third_person,vibe_ayurveda,alt_wellness,16,5.5,clean,2190
haiku,third_person,vibe_ayurveda,alt_wellness,17,5.5,clean,2206
haiku,third_person,vibe_ayurveda,alt_wellness,18,5.0,clean,2007
haiku,third_person,vibe_ayurveda,alt_wellness,19,4.0,clean,2161
haiku,third_person,vibe_biohacker,biohacker,0,5.5,clean,2125
haiku,third_person,vibe_biohacker,biohacker,2,5.0,clean,2195
haiku,third_person,vibe_biohacker,biohacker,1,5.5,clean,2037
haiku,third_person,vibe_biohacker,biohacker,3,5.0,clean,2165
haiku,third_person,vibe_biohacker,biohacker,4,5.0,clean,2306
haiku,third_person,vibe_biohacker,biohacker,6,5.5,clean,2034
haiku,third_person,vibe_biohacker,biohacker,5,5.0,clean,2577
haiku,third_person,vibe_biohacker,biohacker,7,4.5,clean,2286
haiku,third_person,vibe_biohacker,biohacker,8,5.0,clean,1936
haiku,third_person,vibe_biohacker,biohacker,10,5.0,clean,2192
haiku,third_person,vibe_biohacker,biohacker,11,5.0,clean,2156
haiku,third_person,vibe_biohacker,biohacker,9,6.0,clean,2295
haiku,third_person,vibe_biohacker,biohacker,12,5.0,clean,2069
haiku,third_person,vibe_biohacker,biohacker,14,5.0,clean,2268
haiku,third_person,vibe_biohacker,biohacker,15,6.0,clean,2436
haiku,third_person,vibe_biohacker,biohacker,13,6.0,clean,2212
haiku,third_person,vibe_biohacker,biohacker,16,6.0,clean,2246
haiku,third_person,vibe_biohacker,biohacker,17,5.5,clean,2248
haiku,third_person,vibe_biohacker,biohacker,18,4.0,clean,2150
haiku,third_person,vibe_biohacker,biohacker,19,5.0,clean,2255
haiku,third_person,vibe_carnivore,biohacker,0,3.0,clean,1969
haiku,third_person,vibe_carnivore,biohacker,1,5.0,clean,2142
haiku,third_person,vibe_carnivore,biohacker,2,4.0,clean,1979
haiku,third_person,vibe_carnivore,biohacker,3,4.0,clean,1971
haiku,third_person,vibe_carnivore,biohacker,5,4.0,clean,2000
haiku,third_person,vibe_carnivore,biohacker,4,4.0,clean,2388
haiku,third_person,vibe_carnivore,biohacker,6,4.5,clean,2072
haiku,third_person,vibe_carnivore,biohacker,7,5.0,clean,2517
haiku,third_person,vibe_carnivore,biohacker,8,4.0,clean,2177
haiku,third_person,vibe_carnivore,biohacker,9,5.0,clean,2489
haiku,third_person,vibe_carnivore,biohacker,11,4.0,clean,2582
haiku,third_person,vibe_carnivore,biohacker,10,5.0,clean,2126
haiku,third_person,vibe_carnivore,biohacker,12,5.0,clean,2095
haiku,third_person,vibe_carnivore,biohacker,13,4.0,clean,2423
haiku,third_person,vibe_carnivore,biohacker,14,4.0,clean,2144
haiku,third_person,vibe_carnivore,biohacker,15,5.0,clean,2278
haiku,third_person,vibe_carnivore,biohacker,16,5.5,clean,2388
haiku,third_person,vibe_carnivore,biohacker,17,,no_scalar_found,2172
haiku,third_person,vibe_carnivore,biohacker,18,5.0,clean,1861
haiku,third_person,vibe_carnivore,biohacker,19,5.5,clean,2381
haiku,third_person,vibe_conspiracy_mild,crunchy,0,4.5,clean,2254
haiku,third_person,vibe_conspiracy_mild,crunchy,1,5.5,clean,1935
haiku,third_person,vibe_conspiracy_mild,crunchy,3,4.0,clean,2269
haiku,third_person,vibe_conspiracy_mild,crunchy,2,5.0,clean,2613
haiku,third_person,vibe_conspiracy_mild,crunchy,6,4.0,clean,1774
haiku,third_person,vibe_conspiracy_mild,crunchy,7,4.0,clean,2278
haiku,third_person,vibe_conspiracy_mild,crunchy,4,5.0,clean,2430
haiku,third_person,vibe_conspiracy_mild,crunchy,8,5.5,clean,2018
haiku,third_person,vibe_conspiracy_mild,crunchy,5,,no_scalar_found,2491
haiku,third_person,vibe_conspiracy_mild,crunchy,9,5.0,clean,2694
